recipientGaugeAddr,poolAddress,symbol,distribution,pctDistribution,voteWeightNoBoost,staticBoost,dynamicBoost,boost,voteWeight,cap,fixedIncentive
0xA15C762974BA3aC59abc305FbA097A0E564F7470,0x73A7fe27fe9545D53924E529Acf11F3073841b9e,wrsETH/wETH,2814.8,20.0,0.5339794441984468,2.0,1.0,2.0,1.0679588883968936,20%,0
0x5669FB0DCfA758Bf69FB3AdAB14578EDe14cc89A,0x5F8893506Ddc4C271837187d14A9C87964a074Dc,bpt-ethtri,2459.511492448174,17.475568370386345,0.5069425103149809,1.5,1.1946960181021287,1.6946960181021287,0.8591134536374955,20%,0
0xF3B314B1D2bd7d9afa8eC637716A9Bb81dBc79e5,0x2Bb4712247D5F451063b5E4f6948abDfb925d93D,bpt-weethwsteth,2366.3039468926263,16.813300745293635,0.3920355413102517,2.0,1.0996204446262048,2.099620444626205,0.8231258375551056,20%,0
0xF27D53f21d024643d50de50183932F17638229F6,0x4Fd63966879300caFafBB35D157dC5229278Ed23,BPT-rETH-ETH,1907.2799218845844,13.551797086006708,0.6558330694072874,1.0,1.0,1.0,0.6558330694072874,20%,0
0x9F9f8d58496691D541C40dbc2b1b20f8C43e8d8C,0x7Ca75bdEa9dEde97F8B13C6641B768650CB83782,ECLP-wstETH-WETH,1758.966346880895,12.497984559335617,0.4934240433732481,1.0,1.2348366409191782,1.2348366409191782,0.6092980882677805,20%,0
0xC19055C2FF199Ba6190505Ef776573c8B7cC676A,0x004700ba0a4f5f22e1E78a277fCA55e36F47E09C,bpt-ankrgalaharm,1369.6951494141044,9.732095704235501,0.2703693388346566,1.75,1.0,1.75,0.473146342960649,20%,0
0x758D3297d9D9325EFb6DD424a7B2EdCaB47e309E,0x2FEb76966459d7841fa8A7Ed0aa4bf574d6111Bf,bpt-yieldconcerto,700.2686095602344,4.975618939606611,0.24333240495119082,1.0,1.0,1.0,0.24333240495119082,10%,0
0xc46AB6Aa92F7c30B8Fb1D445b4B957203EbBbd6e,0xA71021492a3966EeC735Ed1B505aFa097c7cFe6f,bpt-fraxethe,697.1729666087214,4.953623466027579,0.24333240495119082,1.0,1.0,1.0,0.24333240495119082,20%,0
0x48b0a702139cad717f760eBf55C817D545A415ca,0xC9Eb4b8ce914EE451360B315ffD1D1AF8df96bE9,bpt-insteth-wsteth,0.0015663106587038708,1.1129107991359036e-05,2.692940641e-07,2.0,1.0,2.0,5.385881282e-07,20%,0
